WordPosition,Word,ListID,ParticipantID,ItemID,Sentence,RT,ConditionID
20,would,4,4,Targ01,The chief executive learned which outdated building the idea to expand tastefully and creatively upon the farmous architect's design would modernize in the crowded city with many skyscrapers.,244,A
21,modernize,4,4,Targ01,The chief executive learned which outdated building the idea to expand tastefully and creatively upon the farmous architect's design would modernize in the crowded city with many skyscrapers.,280,A
22,in,4,4,Targ01,The chief executive learned which outdated building the idea to expand tastefully and creatively upon the farmous architect's design would modernize in the crowded city with many skyscrapers.,228,A
23,the,4,4,Targ01,The chief executive learned which outdated building the idea to expand tastefully and creatively upon the farmous architect's design would modernize in the crowded city with many skyscrapers.,248,A
24,crowded,4,4,Targ01,The chief executive learned which outdated building the idea to expand tastefully and creatively upon the farmous architect's design would modernize in the crowded city with many skyscrapers.,252,A
25,city,4,4,Targ01,The chief executive learned which outdated building the idea to expand tastefully and creatively upon the farmous architect's design would modernize in the crowded city with many skyscrapers.,240,A
26,with,4,4,Targ01,The chief executive learned which outdated building the idea to expand tastefully and creatively upon the farmous architect's design would modernize in the crowded city with many skyscrapers.,288,A
27,many,4,4,Targ01,The chief executive learned which outdated building the idea to expand tastefully and creatively upon the farmous architect's design would modernize in the crowded city with many skyscrapers.,244,A
28,skyscrapers.,4,4,Targ01,The chief executive learned which outdated building the idea to expand tastefully and creatively upon the farmous architect's design would modernize in the crowded city with many skyscrapers.,212,A
1,The,4,4,Targ11,The liquor store owner realized which underage customers the campaign to caution strongly and emphatically against alcoholism would influence in the suburban town.,284,A
2,liquor,4,4,Targ11,The liquor store owner realized which underage customers the campaign to caution strongly and emphatically against alcoholism would influence in the suburban town.,300,A
3,store,4,4,Targ11,The liquor store owner realized which underage customers the campaign to caution strongly and emphatically against alcoholism would influence in the suburban town.,296,A
4,owner,4,4,Targ11,The liquor store owner realized which underage customers the campaign to caution strongly and emphatically against alcoholism would influence in the suburban town.,260,A
5,realized,4,4,Targ11,The liquor store owner realized which underage customers the campaign to caution strongly and emphatically against alcoholism would influence in the suburban town.,244,A
6,which,4,4,Targ11,The liquor store owner realized which underage customers the campaign to caution strongly and emphatically against alcoholism would influence in the suburban town.,392,A
7,underage,4,4,Targ11,The liquor store owner realized which underage customers the campaign to caution strongly and emphatically against alcoholism would influence in the suburban town.,220,A
8,customers,4,4,Targ11,The liquor store owner realized which underage customers the campaign to caution strongly and emphatically against alcoholism would influence in the suburban town.,440,A
9,the,4,4,Targ11,The liquor store owner realized which underage customers the campaign to caution strongly and emphatically against alcoholism would influence in the suburban town.,405,A
